dteday,yr,mnth,hr,weekday,season,weathersit,cnt,registered,casual
2012-12-01,2012,December,2,Saturday,Winter,Cloudy,50,47,3
2012-12-01,2012,December,3,Saturday,Winter,Cloudy,15,14,1
2012-12-01,2012,December,4,Saturday,Winter,Clear,5,5,0
2012-12-01,2012,December,5,Saturday,Winter,Clear,13,12,1
2012-12-01,2012,December,6,Saturday,Winter,Clear,27,20,7
2012-12-01,2012,December,7,Saturday,Winter,Cloudy,63,56,7
2012-12-01,2012,December,8,Saturday,Winter,Cloudy,144,133,11
2012-12-01,2012,December,9,Saturday,Winter,Cloudy,193,159,34
2012-12-01,2012,December,10,Saturday,Winter,Cloudy,256,211,45
2012-12-01,2012,December,11,Saturday,Winter,Cloudy,392,318,74
2012-12-01,2012,December,12,Saturday,Winter,Cloudy,446,327,119
2012-12-01,2012,December,13,Saturday,Winter,Cloudy,509,386,123
2012-12-01,2012,December,14,Saturday,Winter,Cloudy,479,369,110
2012-12-01,2012,December,15,Saturday,Winter,Cloudy,484,371,113
2012-12-01,2012,December,16,Saturday,Winter,Cloudy,443,354,89
2012-12-01,2012,December,17,Saturday,Winter,Cloudy,320,270,50
2012-12-01,2012,December,18,Saturday,Winter,Cloudy,297,255,42
2012-12-01,2012,December,19,Saturday,Winter,Cloudy,249,219,30
2012-12-01,2012,December,20,Saturday,Winter,Clear,198,170,28
2012-12-01,2012,December,21,Saturday,Winter,Cloudy,158,135,23
2012-12-01,2012,December,22,Saturday,Winter,Cloudy,147,130,17
2012-12-01,2012,December,23,Saturday,Winter,Cloudy,126,116,10
2012-12-02,2012,December,0,Sunday,Winter,Cloudy,117,108,9
2012-12-02,2012,December,1,Sunday,Winter,Cloudy,94,84,10
2012-12-02,2012,December,2,Sunday,Winter,Cloudy,74,72,2
2012-12-02,2012,December,3,Sunday,Winter,Cloudy,25,21,4
2012-12-02,2012,December,4,Sunday,Winter,Cloudy,7,6,1
2012-12-02,2012,December,5,Sunday,Winter,Cloudy,8,7,1
2012-12-02,2012,December,6,Sunday,Winter,Cloudy,16,15,1
2012-12-02,2012,December,7,Sunday,Winter,Cloudy,31,26,5
2012-12-02,2012,December,8,Sunday,Winter,Cloudy,93,81,12
2012-12-02,2012,December,9,Sunday,Winter,Cloudy,172,135,37
2012-12-02,2012,December,10,Sunday,Winter,Cloudy,293,230,63
2012-12-02,2012,December,11,Sunday,Winter,Cloudy,355,274,81
2012-12-02,2012,December,12,Sunday,Winter,Cloudy,520,409,111
2012-12-02,2012,December,13,Sunday,Winter,Clear,431,347,84
2012-12-02,2012,December,14,Sunday,Winter,Clear,473,331,142
2012-12-02,2012,December,15,Sunday,Winter,Clear,417,311,106
2012-12-02,2012,December,16,Sunday,Winter,Cloudy,443,358,85
2012-12-02,2012,December,17,Sunday,Winter,Light Snow/Rain,303,244,59
2012-12-02,2012,December,18,Sunday,Winter,Cloudy,203,178,25
2012-12-02,2012,December,19,Sunday,Winter,Cloudy,174,158,16
2012-12-02,2012,December,20,Sunday,Winter,Cloudy,154,142,12
2012-12-02,2012,December,21,Sunday,Winter,Cloudy,99,91,8
2012-12-02,2012,December,22,Sunday,Winter,Cloudy,96,85,11
2012-12-02,2012,December,23,Sunday,Winter,Cloudy,51,44,7
2012-12-03,2012,December,0,Monday,Winter,Cloudy,21,18,3
2012-12-03,2012,December,1,Monday,Winter,Clear,13,11,2
2012-12-03,2012,December,2,Monday,Winter,Clear,10,9,1
2012-12-03,2012,December,3,Monday,Winter,Clear,8,6,2
2012-12-03,2012,December,4,Monday,Winter,Clear,5,4,1
2012-12-03,2012,December,5,Monday,Winter,Clear,38,38,0
2012-12-03,2012,December,6,Monday,Winter,Clear,138,136,2
2012-12-03,2012,December,7,Monday,Winter,Cloudy,396,387,9
2012-12-03,2012,December,8,Monday,Winter,Clear,731,712,19
2012-12-03,2012,December,9,Monday,Winter,Clear,308,289,19
2012-12-03,2012,December,10,Monday,Winter,Clear,136,105,31
2012-12-03,2012,December,11,Monday,Winter,Clear,233,182,51
2012-12-03,2012,December,12,Monday,Winter,Clear,268,228,40
2012-12-03,2012,December,13,Monday,Winter,Clear,321,240,81
2012-12-03,2012,December,14,Monday,Winter,Clear,260,209,51
2012-12-03,2012,December,15,Monday,Winter,Clear,268,210,58
2012-12-03,2012,December,16,Monday,Winter,Clear,442,397,45
2012-12-03,2012,December,17,Monday,Winter,Clear,708,665,43
2012-12-03,2012,December,18,Monday,Winter,Clear,692,666,26
2012-12-03,2012,December,19,Monday,Winter,Clear,471,444,27
2012-12-03,2012,December,20,Monday,Winter,Cloudy,300,284,16
2012-12-03,2012,December,21,Monday,Winter,Clear,221,207,14
2012-12-03,2012,December,22,Monday,Winter,Clear,144,139,5
2012-12-03,2012,December,23,Monday,Winter,Clear,102,93,9
2012-12-04,2012,December,0,Tuesday,Winter,Clear,55,49,6
2012-12-04,2012,December,1,Tuesday,Winter,Clear,25,22,3
2012-12-04,2012,December,2,Tuesday,Winter,Clear,8,5,3
2012-12-04,2012,December,3,Tuesday,Winter,Cloudy,4,3,1
2012-12-04,2012,December,4,Tuesday,Winter,Cloudy,7,7,0
2012-12-04,2012,December,5,Tuesday,Winter,Cloudy,46,45,1
2012-12-04,2012,December,6,Tuesday,Winter,Cloudy,153,150,3
2012-12-04,2012,December,7,Tuesday,Winter,Clear,502,495,7
2012-12-04,2012,December,8,Tuesday,Winter,Cloudy,721,700,21
2012-12-04,2012,December,9,Tuesday,Winter,Clear,336,317,19
2012-12-04,2012,December,10,Tuesday,Winter,Clear,156,130,26
2012-12-04,2012,December,11,Tuesday,Winter,Clear,207,183,24
2012-12-04,2012,December,12,Tuesday,Winter,Clear,312,273,39
2012-12-04,2012,December,13,Tuesday,Winter,Cloudy,272,233,39
2012-12-04,2012,December,14,Tuesday,Winter,Cloudy,270,231,39
2012-12-04,2012,December,15,Tuesday,Winter,Cloudy,300,244,56
2012-12-04,2012,December,16,Tuesday,Winter,Clear,435,391,44
2012-12-04,2012,December,17,Tuesday,Winter,Clear,743,700,43
2012-12-04,2012,December,18,Tuesday,Winter,Clear,731,693,38
2012-12-04,2012,December,19,Tuesday,Winter,Clear,460,414,46
2012-12-04,2012,December,20,Tuesday,Winter,Cloudy,306,272,34
2012-12-04,2012,December,21,Tuesday,Winter,Cloudy,280,252,28
2012-12-04,2012,December,22,Tuesday,Winter,Cloudy,181,155,26
2012-12-04,2012,December,23,Tuesday,Winter,Clear,96,91,5
2012-12-05,2012,December,0,Wednesday,Winter,Clear,37,31,6
2012-12-05,2012,December,1,Wednesday,Winter,Clear,11,11,0
2012-12-05,2012,December,2,Wednesday,Winter,Clear,9,7,2
2012-12-05,2012,December,3,Wednesday,Winter,Clear,7,7,0
2012-12-05,2012,December,4,Wednesday,Winter,Clear,10,9,1
2012-12-05,2012,December,5,Wednesday,Winter,Clear,49,48,1
2012-12-05,2012,December,6,Wednesday,Winter,Light Snow/Rain,124,119,5
2012-12-05,2012,December,7,Wednesday,Winter,Light Snow/Rain,398,389,9
2012-12-05,2012,December,8,Wednesday,Winter,Cloudy,759,737,22
2012-12-05,2012,December,9,Wednesday,Winter,Cloudy,388,362,26
2012-12-05,2012,December,10,Wednesday,Winter,Cloudy,141,127,14
2012-12-05,2012,December,11,Wednesday,Winter,Clear,172,161,11
2012-12-05,2012,December,12,Wednesday,Winter,Clear,232,208,24
2012-12-05,2012,December,13,Wednesday,Winter,Clear,214,200,14
2012-12-05,2012,December,14,Wednesday,Winter,Clear,218,179,39
2012-12-05,2012,December,15,Wednesday,Winter,Clear,285,265,20
2012-12-05,2012,December,16,Wednesday,Winter,Clear,377,354,23
2012-12-05,2012,December,17,Wednesday,Winter,Clear,605,576,29
2012-12-05,2012,December,18,Wednesday,Winter,Clear,609,580,29
2012-12-05,2012,December,19,Wednesday,Winter,Clear,414,400,14
2012-12-05,2012,December,20,Wednesday,Winter,Clear,293,274,19
2012-12-05,2012,December,21,Wednesday,Winter,Clear,198,184,14
2012-12-05,2012,December,22,Wednesday,Winter,Clear,105,101,4
2012-12-05,2012,December,23,Wednesday,Winter,Clear,74,69,5
2012-12-06,2012,December,0,Thursday,Winter,Clear,44,43,1
2012-12-06,2012,December,1,Thursday,Winter,Clear,16,16,0
2012-12-06,2012,December,2,Thursday,Winter,Clear,9,9,0
2012-12-06,2012,December,3,Thursday,Winter,Clear,2,2,0
2012-12-06,2012,December,4,Thursday,Winter,Clear,9,8,1
2012-12-06,2012,December,5,Thursday,Winter,Clear,32,32,0
2012-12-06,2012,December,6,Thursday,Winter,Clear,124,122,2
2012-12-06,2012,December,7,Thursday,Winter,Clear,389,381,8
2012-12-06,2012,December,8,Thursday,Winter,Clear,659,646,13
2012-12-06,2012,December,9,Thursday,Winter,Clear,276,257,19
2012-12-06,2012,December,10,Thursday,Winter,Clear,145,122,23
2012-12-06,2012,December,11,Thursday,Winter,Clear,178,162,16
2012-12-06,2012,December,12,Thursday,Winter,Clear,235,206,29
2012-12-06,2012,December,13,Thursday,Winter,Clear,245,212,33
2012-12-06,2012,December,14,Thursday,Winter,Clear,212,175,37
2012-12-06,2012,December,15,Thursday,Winter,Clear,270,232,38
2012-12-06,2012,December,16,Thursday,Winter,Clear,331,292,39
2012-12-06,2012,December,17,Thursday,Winter,Clear,617,586,31
2012-12-06,2012,December,18,Thursday,Winter,Clear,565,542,23
2012-12-06,2012,December,19,Thursday,Winter,Clear,373,360,13
2012-12-06,2012,December,20,Thursday,Winter,Cloudy,227,222,5
2012-12-06,2012,December,21,Thursday,Winter,Cloudy,191,184,7
2012-12-06,2012,December,22,Thursday,Winter,Clear,133,131,2
2012-12-06,2012,December,23,Thursday,Winter,Clear,93,93,0
2012-12-07,2012,December,0,Friday,Winter,Clear,48,45,3
2012-12-07,2012,December,1,Friday,Winter,Cloudy,28,26,2
2012-12-07,2012,December,2,Friday,Winter,Cloudy,11,11,0
2012-12-07,2012,December,3,Friday,Winter,Cloudy,5,5,0
2012-12-07,2012,December,4,Friday,Winter,Clear,10,10,0
2012-12-07,2012,December,5,Friday,Winter,Cloudy,26,25,1
2012-12-07,2012,December,6,Friday,Winter,Cloudy,84,84,0
2012-12-07,2012,December,7,Friday,Winter,Light Snow/Rain,215,212,3
2012-12-07,2012,December,8,Friday,Winter,Cloudy,441,430,11
2012-12-07,2012,December,9,Friday,Winter,Cloudy,301,291,10
2012-12-07,2012,December,10,Friday,Winter,Cloudy,166,150,16
2012-12-07,2012,December,11,Friday,Winter,Cloudy,203,183,20
2012-12-07,2012,December,12,Friday,Winter,Cloudy,240,204,36
2012-12-07,2012,December,13,Friday,Winter,Cloudy,220,197,23
2012-12-07,2012,December,14,Friday,Winter,Cloudy,215,175,40
2012-12-07,2012,December,15,Friday,Winter,Cloudy,303,269,34
2012-12-07,2012,December,16,Friday,Winter,Clear,375,336,39
2012-12-07,2012,December,17,Friday,Winter,Cloudy,568,539,29
2012-12-07,2012,December,18,Friday,Winter,Cloudy,498,473,25
2012-12-07,2012,December,19,Friday,Winter,Cloudy,352,337,15
2012-12-07,2012,December,20,Friday,Winter,Light Snow/Rain,241,229,12
2012-12-07,2012,December,21,Friday,Winter,Cloudy,171,162,9
2012-12-07,2012,December,22,Friday,Winter,Cloudy,165,150,15
2012-12-07,2012,December,23,Friday,Winter,Cloudy,122,116,6
2012-12-08,2012,December,0,Saturday,Winter,Cloudy,103,98,5
2012-12-08,2012,December,1,Saturday,Winter,Cloudy,100,84,16
2012-12-08,2012,December,2,Saturday,Winter,Cloudy,70,67,3
2012-12-08,2012,December,3,Saturday,Winter,Cloudy,29,23,6
2012-12-08,2012,December,4,Saturday,Winter,Cloudy,12,9,3
2012-12-08,2012,December,5,Saturday,Winter,Cloudy,6,4,2
2012-12-08,2012,December,6,Saturday,Winter,Cloudy,20,19,1
2012-12-08,2012,December,7,Saturday,Winter,Cloudy,39,36,3
2012-12-08,2012,December,8,Saturday,Winter,Cloudy,111,106,5
2012-12-08,2012,December,9,Saturday,Winter,Cloudy,170,153,17
2012-12-08,2012,December,10,Saturday,Winter,Cloudy,287,244,43
2012-12-08,2012,December,11,Saturday,Winter,Cloudy,404,341,63
2012-12-08,2012,December,12,Saturday,Winter,Cloudy,486,364,122
2012-12-08,2012,December,13,Saturday,Winter,Cloudy,547,399,148
2012-12-08,2012,December,14,Saturday,Winter,Cloudy,542,378,164
2012-12-08,2012,December,15,Saturday,Winter,Clear,541,374,167
2012-12-08,2012,December,16,Saturday,Winter,Clear,507,368,139
2012-12-08,2012,December,17,Saturday,Winter,Clear,345,268,77
2012-12-08,2012,December,18,Saturday,Winter,Clear,304,264,40
2012-12-08,2012,December,19,Saturday,Winter,Clear,246,212,34
2012-12-08,2012,December,20,Saturday,Winter,Cloudy,182,162,20
2012-12-08,2012,December,21,Saturday,Winter,Cloudy,209,175,34
2012-12-08,2012,December,22,Saturday,Winter,Cloudy,160,137,23
2012-12-08,2012,December,23,Saturday,Winter,Cloudy,162,144,18
2012-12-09,2012,December,0,Sunday,Winter,Cloudy,118,103,15
2012-12-09,2012,December,1,Sunday,Winter,Cloudy,102,85,17
2012-12-09,2012,December,2,Sunday,Winter,Cloudy,78,70,8
2012-12-09,2012,December,3,Sunday,Winter,Cloudy,48,34,14
2012-12-09,2012,December,4,Sunday,Winter,Cloudy,12,11,1
2012-12-09,2012,December,5,Sunday,Winter,Cloudy,8,8,0
2012-12-09,2012,December,6,Sunday,Winter,Light Snow/Rain,6,6,0
2012-12-09,2012,December,7,Sunday,Winter,Light Snow/Rain,23,22,1
2012-12-09,2012,December,8,Sunday,Winter,Light Snow/Rain,69,68,1
2012-12-09,2012,December,9,Sunday,Winter,Cloudy,103,94,9
2012-12-09,2012,December,10,Sunday,Winter,Cloudy,219,180,39
2012-12-09,2012,December,11,Sunday,Winter,Cloudy,250,210,40
2012-12-09,2012,December,12,Sunday,Winter,Cloudy,315,255,60
2012-12-09,2012,December,13,Sunday,Winter,Cloudy,285,220,65
2012-12-09,2012,December,14,Sunday,Winter,Cloudy,232,190,42
2012-12-09,2012,December,15,Sunday,Winter,Light Snow/Rain,225,200,25
2012-12-09,2012,December,16,Sunday,Winter,Light Snow/Rain,253,220,33
2012-12-09,2012,December,17,Sunday,Winter,Light Snow/Rain,229,209,20
2012-12-09,2012,December,18,Sunday,Winter,Light Snow/Rain,198,181,17
2012-12-09,2012,December,19,Sunday,Winter,Light Snow/Rain,122,110,12
2012-12-09,2012,December,20,Sunday,Winter,Light Snow/Rain,108,102,6
2012-12-09,2012,December,21,Sunday,Winter,Cloudy,96,86,10
2012-12-09,2012,December,22,Sunday,Winter,Light Snow/Rain,78,75,3
2012-12-09,2012,December,23,Sunday,Winter,Light Snow/Rain,51,48,3
2012-12-10,2012,December,0,Monday,Winter,Light Snow/Rain,20,20,0
2012-12-10,2012,December,1,Monday,Winter,Cloudy,4,4,0
2012-12-10,2012,December,2,Monday,Winter,Cloudy,5,3,2
2012-12-10,2012,December,3,Monday,Winter,Cloudy,4,4,0
2012-12-10,2012,December,4,Monday,Winter,Cloudy,12,9,3
2012-12-10,2012,December,5,Monday,Winter,Cloudy,27,27,0
2012-12-10,2012,December,6,Monday,Winter,Cloudy,123,121,2
2012-12-10,2012,December,7,Monday,Winter,Cloudy,294,291,3
2012-12-10,2012,December,8,Monday,Winter,Cloudy,584,575,9
2012-12-10,2012,December,9,Monday,Winter,Cloudy,284,273,11
2012-12-10,2012,December,10,Monday,Winter,Cloudy,133,121,12
2012-12-10,2012,December,11,Monday,Winter,Light Snow/Rain,134,126,8
2012-12-10,2012,December,12,Monday,Winter,Light Snow/Rain,173,150,23
2012-12-10,2012,December,13,Monday,Winter,Light Snow/Rain,220,190,30
2012-12-10,2012,December,14,Monday,Winter,Cloudy,210,179,31
2012-12-10,2012,December,15,Monday,Winter,Cloudy,236,207,29
2012-12-10,2012,December,16,Monday,Winter,Cloudy,345,308,37
2012-12-10,2012,December,17,Monday,Winter,Cloudy,616,578,38
2012-12-10,2012,December,18,Monday,Winter,Cloudy,564,544,20
2012-12-10,2012,December,19,Monday,Winter,Clear,427,409,18
2012-12-10,2012,December,20,Monday,Winter,Clear,300,287,13
2012-12-10,2012,December,21,Monday,Winter,Cloudy,245,224,21
2012-12-10,2012,December,22,Monday,Winter,Cloudy,126,115,11
2012-12-10,2012,December,23,Monday,Winter,Clear,84,76,8
2012-12-11,2012,December,0,Tuesday,Winter,Light Snow/Rain,31,29,2
2012-12-11,2012,December,1,Tuesday,Winter,Clear,8,7,1
2012-12-11,2012,December,2,Tuesday,Winter,Cloudy,1,1,0
2012-12-11,2012,December,3,Tuesday,Winter,Light Snow/Rain,3,3,0
2012-12-11,2012,December,4,Tuesday,Winter,Cloudy,8,8,0
2012-12-11,2012,December,5,Tuesday,Winter,Light Snow/Rain,41,40,1
2012-12-11,2012,December,6,Tuesday,Winter,Cloudy,118,118,0
2012-12-11,2012,December,7,Tuesday,Winter,Clear,380,372,8
2012-12-11,2012,December,8,Tuesday,Winter,Cloudy,724,708,16
2012-12-11,2012,December,9,Tuesday,Winter,Clear,334,322,12
2012-12-11,2012,December,10,Tuesday,Winter,Clear,154,142,12
2012-12-11,2012,December,11,Tuesday,Winter,Cloudy,173,145,28
2012-12-11,2012,December,12,Tuesday,Winter,Cloudy,226,213,13
2012-12-11,2012,December,13,Tuesday,Winter,Cloudy,254,226,28
2012-12-11,2012,December,14,Tuesday,Winter,Cloudy,204,185,19
2012-12-11,2012,December,15,Tuesday,Winter,Cloudy,270,250,20
2012-12-11,2012,December,16,Tuesday,Winter,Cloudy,358,334,24
2012-12-11,2012,December,17,Tuesday,Winter,Clear,601,580,21
2012-12-11,2012,December,18,Tuesday,Winter,Clear,546,523,23
2012-12-11,2012,December,19,Tuesday,Winter,Clear,433,412,21
2012-12-11,2012,December,20,Tuesday,Winter,Clear,257,248,9
2012-12-11,2012,December,21,Tuesday,Winter,Clear,207,193,14
2012-12-11,2012,December,22,Tuesday,Winter,Clear,106,100,6
2012-12-11,2012,December,23,Tuesday,Winter,Clear,64,60,4
2012-12-12,2012,December,0,Wednesday,Winter,Clear,34,33,1
2012-12-12,2012,December,1,Wednesday,Winter,Clear,21,18,3
2012-12-12,2012,December,2,Wednesday,Winter,Clear,9,4,5
2012-12-12,2012,December,3,Wednesday,Winter,Clear,10,7,3
2012-12-12,2012,December,4,Wednesday,Winter,Clear,4,4,0
2012-12-12,2012,December,5,Wednesday,Winter,Clear,37,37,0
2012-12-12,2012,December,6,Wednesday,Winter,Cloudy,128,126,2
2012-12-12,2012,December,7,Wednesday,Winter,Cloudy,369,366,3
2012-12-12,2012,December,8,Wednesday,Winter,Cloudy,688,670,18
2012-12-12,2012,December,9,Wednesday,Winter,Cloudy,285,272,13
2012-12-12,2012,December,10,Wednesday,Winter,Cloudy,136,116,20
2012-12-12,2012,December,11,Wednesday,Winter,Cloudy,172,148,24
2012-12-12,2012,December,12,Wednesday,Winter,Cloudy,232,218,14
2012-12-12,2012,December,13,Wednesday,Winter,Cloudy,238,220,18
2012-12-12,2012,December,14,Wednesday,Winter,Cloudy,225,191,34
2012-12-12,2012,December,15,Wednesday,Winter,Cloudy,228,207,21
2012-12-12,2012,December,16,Wednesday,Winter,Cloudy,329,310,19
2012-12-12,2012,December,17,Wednesday,Winter,Cloudy,561,540,21
2012-12-12,2012,December,18,Wednesday,Winter,Cloudy,540,515,25
2012-12-12,2012,December,19,Wednesday,Winter,Cloudy,402,384,18
2012-12-12,2012,December,20,Wednesday,Winter,Clear,268,243,25
2012-12-12,2012,December,21,Wednesday,Winter,Cloudy,202,186,16
2012-12-12,2012,December,22,Wednesday,Winter,Cloudy,122,118,4
2012-12-12,2012,December,23,Wednesday,Winter,Cloudy,79,76,3
2012-12-13,2012,December,0,Thursday,Winter,Cloudy,32,31,1
2012-12-13,2012,December,1,Thursday,Winter,Cloudy,23,19,4
2012-12-13,2012,December,2,Thursday,Winter,Cloudy,8,5,3
2012-12-13,2012,December,3,Thursday,Winter,Cloudy,2,2,0
2012-12-13,2012,December,4,Thursday,Winter,Cloudy,8,8,0
2012-12-13,2012,December,5,Thursday,Winter,Cloudy,33,31,2
2012-12-13,2012,December,6,Thursday,Winter,Clear,114,112,2
2012-12-13,2012,December,7,Thursday,Winter,Clear,385,380,5
2012-12-13,2012,December,8,Thursday,Winter,Clear,679,655,24
2012-12-13,2012,December,9,Thursday,Winter,Clear,325,300,25
2012-12-13,2012,December,10,Thursday,Winter,Clear,167,139,28
2012-12-13,2012,December,11,Thursday,Winter,Clear,189,164,25
2012-12-13,2012,December,12,Thursday,Winter,Clear,282,252,30
2012-12-13,2012,December,13,Thursday,Winter,Clear,271,230,41
2012-12-13,2012,December,14,Thursday,Winter,Clear,242,211,31
2012-12-13,2012,December,15,Thursday,Winter,Clear,280,240,40
2012-12-13,2012,December,16,Thursday,Winter,Clear,406,356,50
2012-12-13,2012,December,17,Thursday,Winter,Clear,550,507,43
2012-12-13,2012,December,18,Thursday,Winter,Clear,466,446,20
2012-12-13,2012,December,19,Thursday,Winter,Clear,348,328,20
2012-12-13,2012,December,20,Thursday,Winter,Clear,241,235,6
2012-12-13,2012,December,21,Thursday,Winter,Clear,213,200,13
2012-12-13,2012,December,22,Thursday,Winter,Clear,148,141,7
2012-12-13,2012,December,23,Thursday,Winter,Clear,120,115,5
2012-12-14,2012,December,0,Friday,Winter,Clear,47,43,4
2012-12-14,2012,December,1,Friday,Winter,Clear,26,26,0
2012-12-14,2012,December,2,Friday,Winter,Clear,9,6,3
2012-12-14,2012,December,3,Friday,Winter,Clear,12,12,0
2012-12-14,2012,December,4,Friday,Winter,Clear,10,9,1
2012-12-14,2012,December,5,Friday,Winter,Clear,34,34,0
2012-12-14,2012,December,6,Friday,Winter,Clear,113,112,1
2012-12-14,2012,December,7,Friday,Winter,Clear,308,305,3
2012-12-14,2012,December,8,Friday,Winter,Clear,636,623,13
2012-12-14,2012,December,9,Friday,Winter,Clear,343,330,13
2012-12-14,2012,December,10,Friday,Winter,Clear,190,162,28
2012-12-14,2012,December,11,Friday,Winter,Clear,211,180,31
2012-12-14,2012,December,12,Friday,Winter,Clear,273,244,29
2012-12-14,2012,December,13,Friday,Winter,Clear,313,274,39
2012-12-14,2012,December,14,Friday,Winter,Clear,299,251,48
2012-12-14,2012,December,15,Friday,Winter,Clear,309,252,57
2012-12-14,2012,December,16,Friday,Winter,Clear,417,372,45
2012-12-14,2012,December,17,Friday,Winter,Clear,622,582,40
2012-12-14,2012,December,18,Friday,Winter,Clear,455,432,23
2012-12-14,2012,December,19,Friday,Winter,Clear,319,302,17
2012-12-14,2012,December,20,Friday,Winter,Clear,221,209,12
2012-12-14,2012,December,21,Friday,Winter,Clear,172,165,7
2012-12-14,2012,December,22,Friday,Winter,Clear,138,134,4
2012-12-14,2012,December,23,Friday,Winter,Clear,134,123,11
2012-12-15,2012,December,0,Saturday,Winter,Clear,94,90,4
2012-12-15,2012,December,1,Saturday,Winter,Cloudy,95,86,9
2012-12-15,2012,December,2,Saturday,Winter,Clear,69,63,6
2012-12-15,2012,December,3,Saturday,Winter,Cloudy,23,18,5
2012-12-15,2012,December,4,Saturday,Winter,Cloudy,6,5,1
2012-12-15,2012,December,5,Saturday,Winter,Cloudy,3,3,0
2012-12-15,2012,December,6,Saturday,Winter,Cloudy,11,11,0
2012-12-15,2012,December,7,Saturday,Winter,Cloudy,48,47,1
2012-12-15,2012,December,8,Saturday,Winter,Cloudy,119,111,8
2012-12-15,2012,December,9,Saturday,Winter,Clear,220,203,17
2012-12-15,2012,December,10,Saturday,Winter,Clear,273,250,23
2012-12-15,2012,December,11,Saturday,Winter,Clear,393,327,66
2012-12-15,2012,December,12,Saturday,Winter,Clear,453,364,89
